nm; %T
572,000000; 0,002821
571,000000; 0,002821
570,000000; 0,000996
569,000000; -0,002989
568,000000; -0,004402
567,000000; 0,001494
566,000000; -0,002241
565,000000; -0,003734
564,000000; -0,001244
563,000000; 0,000830
562,000000; 0,001245
561,000000; 0,000829
560,000000; 0,000498
559,000000; 0,003982
558,000000; -0,000332
557,000000; 0,001244
556,000000; 0,002239
555,000000; -0,005390
554,000000; -0,000829
553,000000; 0,000911
552,000000; 0,000331
551,000000; 0,001243
550,000000; -0,002071
549,000000; 0,000497
548,000000; 0,001574
547,000000; -0,003810
546,000000; 0,001739
545,000000; -0,003808
544,000000; -0,003146
543,000000; -0,001407
542,000000; -0,003309
541,000000; 0,001157
540,000000; -0,002563
539,000000; -0,000827
538,000000; -0,000083
537,000000; -0,003061
536,000000; 0,001984
535,000000; 0,001404
534,000000; 0,000661
533,000000; 0,000826
532,000000; -0,002560
531,000000; -0,003550
530,000000; -0,003550
529,000000; -0,001403
528,000000; 0,001155
527,000000; -0,001320
526,000000; 0,000083
525,000000; -0,000743
524,000000; -0,001155
523,000000; 0,000907
522,000000; -0,000495
521,000000; 0,000824
520,000000; 0,001813
519,000000; 0,000577
518,000000; 0,005271
517,000000; 0,002552
516,000000; 0,002221
515,000000; -0,000082
514,000000; -0,006087
513,000000; -0,002960
512,000000; -0,002795
511,000000; -0,001562
510,000000; 0,000576
509,000000; -0,000329
508,000000; 0,000493
507,000000; 0,000411
506,000000; 0,000739
505,000000; 0,003287
504,000000; -0,000657
503,000000; 0,000000
502,000000; 0,001396
501,000000; -0,001315
500,000000; 0,003944
499,000000; 0,000903
498,000000; 0,004927
497,000000; -0,000082
496,000000; 0,001232
495,000000; 0,007141
494,000000; -0,003201
493,000000; 0,001477
492,000000; 0,000985
491,000000; -0,001314
490,000000; 0,008128
489,000000; 0,002053
488,000000; 0,002542
487,000000; 0,004593
486,000000; -0,003446
485,000000; 0,001557
484,000000; -0,006558
483,000000; -0,006059
482,000000; -0,004990
481,000000; -0,005068
480,000000; 0,000654
479,000000; -0,003024
478,000000; -0,007271
477,000000; -0,002288
476,000000; -0,005468
475,000000; -0,001551
474,000000; 0,000000
473,000000; -0,001305
472,000000; 0,000734
471,000000; -0,002611
470,000000; 0,000000
469,000000; 0,000489
468,000000; -0,004152
467,000000; 0,000000
466,000000; -0,000977
465,000000; -0,000488
464,000000; 0,003256
463,000000; -0,000895
462,000000; 0,006590
461,000000; -0,001789
460,000000; 0,000325
459,000000; 0,004555
458,000000; -0,003415
457,000000; 0,005612
456,000000; -0,001057
455,000000; 0,000000
454,000000; 0,008125
453,000000; -0,005038
452,000000; 0,000569
451,000000; 0,006086
450,000000; 0,000000
449,000000; 0,004625
448,000000; -0,001134
447,000000; -0,000486
446,000000; 0,004133
445,000000; -0,003640
444,000000; 0,004856
443,000000; -0,004452
442,000000; -0,006635
441,000000; 0,003151
440,000000; -0,000646
439,000000; 0,010106
438,000000; -0,000809
437,000000; -0,001696
436,000000; 0,004925
435,000000; -0,006940
434,000000; 0,000323
433,000000; 0,001613
432,000000; -0,003707
431,000000; 0,004918
430,000000; -0,008620
429,000000; -0,005801
428,000000; 0,000966
427,000000; -0,005872
426,000000; 0,005071
425,000000; -0,008289
424,000000; -0,002250
423,000000; 0,006591
422,000000; -0,010443
421,000000; 0,001125
420,000000; -0,006587
419,000000; -0,007147
418,000000; 0,010524
417,000000; -0,001044
416,000000; 0,008748
415,000000; 0,000080
414,000000; -0,004495
413,000000; 0,007615
412,000000; -0,008901
411,000000; -0,002806
410,000000; 0,000080
409,000000; -0,010662
408,000000; -0,000641
407,000000; -0,005127
406,000000; 0,012576
405,000000; 0,009924
404,000000; -0,002003
403,000000; 0,013036
402,000000; -0,006966
401,000000; 0,000080
400,000000; -0,002238
399,000000; 0,010155
398,000000; 0,015729
397,000000; 0,005279
396,000000; -0,000240
395,000000; 0,005907
394,000000; -0,009103
393,000000; 0,006071
392,000000; 0,006387
