nm; %R
876,000000; 32,784328
875,000000; 32,911769
874,000000; 32,941325
873,000000; 32,983554
872,000000; 33,039758
871,000000; 32,843101
870,000000; 32,639860
869,000000; 32,773557
868,000000; 32,846973
867,000000; 32,791522
866,000000; 32,823307
865,000000; 33,046148
864,000000; 33,030602
863,000000; 32,729286
862,000000; 32,861325
861,000000; 32,994927
860,000000; 32,357416
859,000000; 32,203461
858,000000; 32,051256
857,000000; 31,794407
856,000000; 31,524206
855,000000; 31,845418
854,000000; 32,345823
853,000000; 32,302504
852,000000; 32,238517
851,000000; 31,793718
850,000000; 32,305664
849,000000; 32,548889
848,000000; 32,564162
847,000000; 32,867433
846,000000; 32,306481
845,000000; 32,014809
844,000000; 32,107740
843,000000; 32,223294
842,000000; 32,657027
841,000000; 32,459896
840,000000; 32,362290
839,000000; 32,310184
838,000000; 32,433035
837,000000; 32,567479
836,000000; 32,466914
835,000000; 32,161778
834,000000; 32,123896
833,000000; 32,290727
832,000000; 32,271774
831,000000; 32,290277
830,000000; 32,539019
829,000000; 32,308273
828,000000; 32,482046
827,000000; 32,287478
826,000000; 32,411176
825,000000; 32,444697
824,000000; 32,578752
823,000000; 32,732638
822,000000; 32,635537
821,000000; 32,455946
820,000000; 32,368104
819,000000; 32,524792
818,000000; 32,534000
817,000000; 32,593315
816,000000; 32,446008
815,000000; 32,462464
814,000000; 32,588833
813,000000; 32,625057
812,000000; 32,686080
811,000000; 32,583834
810,000000; 32,601854
809,000000; 32,676361
808,000000; 32,647626
807,000000; 32,854440
806,000000; 32,642486
805,000000; 32,598576
804,000000; 32,644591
803,000000; 32,568336
802,000000; 32,763394
801,000000; 32,615273
800,000000; 32,635431
799,000000; 32,735393
798,000000; 32,734958
797,000000; 32,859731
796,000000; 32,730568
795,000000; 32,773803
794,000000; 32,845628
793,000000; 32,810133
792,000000; 32,678986
791,000000; 32,899052
790,000000; 32,809935
789,000000; 32,892418
788,000000; 32,966313
787,000000; 32,830002
786,000000; 32,807394
785,000000; 32,887160
784,000000; 32,897471
783,000000; 32,734725
782,000000; 32,918807
781,000000; 32,741572
780,000000; 32,856943
779,000000; 32,783804
778,000000; 32,867405
777,000000; 32,805326
776,000000; 32,824959
775,000000; 32,947748
774,000000; 32,864079
773,000000; 32,934229
772,000000; 32,996451
771,000000; 32,989798
770,000000; 32,977570
769,000000; 32,914240
768,000000; 32,955084
767,000000; 33,091804
766,000000; 33,127718
765,000000; 33,065018
764,000000; 32,977009
763,000000; 33,108195
762,000000; 33,090202
761,000000; 33,024877
760,000000; 33,112364
759,000000; 33,065351
758,000000; 33,074127
757,000000; 33,037453
756,000000; 33,222048
755,000000; 33,131149
754,000000; 33,130580
753,000000; 33,132958
752,000000; 33,083676
751,000000; 33,134635
750,000000; 33,076100
749,000000; 33,236539
748,000000; 33,166355
747,000000; 33,303291
746,000000; 33,176709
745,000000; 33,234788
744,000000; 33,263669
743,000000; 33,094474
742,000000; 33,341861
741,000000; 33,338126
740,000000; 33,434605
739,000000; 33,331752
738,000000; 33,268354
737,000000; 33,299863
736,000000; 33,310633
735,000000; 33,414440
734,000000; 33,377533
733,000000; 33,354423
732,000000; 33,532709
731,000000; 33,406272
730,000000; 33,434724
729,000000; 33,361818
728,000000; 33,421317
727,000000; 33,503784
726,000000; 33,335028
725,000000; 33,494468
724,000000; 33,578409
723,000000; 33,556659
722,000000; 33,504004
721,000000; 33,601886
720,000000; 33,515804
719,000000; 33,511063
718,000000; 33,621548
717,000000; 33,585736
716,000000; 33,554943
715,000000; 33,599503
714,000000; 33,572471
713,000000; 33,621181
712,000000; 33,684943
711,000000; 33,594371
710,000000; 33,718417
709,000000; 33,666776
708,000000; 33,700775
707,000000; 33,607220
706,000000; 33,708658
705,000000; 33,691014
704,000000; 33,752353
703,000000; 33,724252
702,000000; 33,742950
701,000000; 33,813735
700,000000; 33,782309
699,000000; 33,764806
698,000000; 33,809985
697,000000; 33,746280
696,000000; 33,847270
695,000000; 33,867974
694,000000; 33,842396
693,000000; 33,867813
692,000000; 33,959849
691,000000; 33,914270
690,000000; 33,966493
689,000000; 33,957800
688,000000; 33,905782
687,000000; 34,004035
686,000000; 34,010539
685,000000; 34,016073
684,000000; 33,948401
