nm; %T
726,000000; 0,010006
725,000000; 0,007673
724,000000; 0,000890
723,000000; 0,006395
722,000000; 0,005740
721,000000; 0,008412
720,000000; 0,021596
719,000000; -0,001946
718,000000; 0,004698
717,000000; 0,002758
716,000000; -0,000162
715,000000; 0,002594
714,000000; -0,003490
713,000000; -0,000730
712,000000; -0,005117
711,000000; 0,004224
710,000000; 0,004555
709,000000; 0,000162
708,000000; 0,014295
707,000000; 0,000325
706,000000; 0,009915
705,000000; 0,005366
704,000000; -0,003584
703,000000; -0,004887
702,000000; -0,006431
701,000000; 0,002528
700,000000; 0,001304
699,000000; 0,004887
698,000000; 0,004974
697,000000; -0,007088
696,000000; -0,000082
695,000000; -0,007435
694,000000; 0,003020
693,000000; -0,000245
692,000000; -0,004741
691,000000; 0,002042
690,000000; -0,004906
689,000000; 0,007028
688,000000; -0,001307
687,000000; 0,001882
686,000000; -0,002046
685,000000; -0,002208
684,000000; 0,002290
683,000000; -0,000082
682,000000; 0,003847
681,000000; 0,001146
680,000000; -0,002786
679,000000; -0,001639
678,000000; -0,002704
677,000000; -0,006389
676,000000; -0,003688
675,000000; 0,003690
674,000000; 0,000820
673,000000; 0,003689
672,000000; 0,011320
671,000000; 0,002215
670,000000; -0,003445
669,000000; -0,003206
668,000000; 0,000657
667,000000; -0,000493
666,000000; 0,002631
665,000000; -0,000740
664,000000; -0,001726
663,000000; 0,003780
662,000000; 0,000657
661,000000; -0,000740
660,000000; 0,002467
659,000000; 0,001069
658,000000; -0,001728
657,000000; -0,005184
656,000000; -0,001399
655,000000; -0,003951
654,000000; -0,004281
653,000000; 0,002803
652,000000; 0,001154
651,000000; 0,000494
650,000000; 0,000330
649,000000; 0,000824
648,000000; 0,000000
647,000000; -0,001731
646,000000; 0,001154
645,000000; -0,000577
644,000000; 0,002227
643,000000; 0,002474
642,000000; -0,000495
641,000000; 0,000000
640,000000; -0,000990
639,000000; 0,001156
638,000000; 0,001320
637,000000; -0,000578
636,000000; -0,000991
635,000000; -0,003883
634,000000; -0,001487
633,000000; -0,001652
632,000000; -0,002973
631,000000; 0,002314
630,000000; 0,002563
629,000000; -0,001488
628,000000; -0,003720
627,000000; 0,000661
626,000000; 0,002399
625,000000; 0,001820
624,000000; 0,002233
623,000000; 0,001407
622,000000; 0,001489
621,000000; 0,001242
620,000000; -0,000083
619,000000; -0,001325
618,000000; 0,000083
617,000000; -0,000580
616,000000; -0,000663
615,000000; -0,000994
614,000000; 0,000166
613,000000; 0,000249
612,000000; 0,000000
611,000000; 0,001077
610,000000; 0,000580
609,000000; -0,001909
608,000000; -0,002324
607,000000; -0,001245
606,000000; -0,001493
605,000000; -0,002985
604,000000; -0,001909
603,000000; 0,000747
602,000000; 0,001162
601,000000; 0,001993
600,000000; 0,000747
599,000000; -0,000332
598,000000; -0,001660
597,000000; 0,001909
596,000000; 0,004069
595,000000; -0,000332
594,000000; 0,000664
593,000000; 0,000913
592,000000; 0,001246
591,000000; 0,004073
590,000000; 0,001994
589,000000; -0,000830
588,000000; -0,000498
587,000000; -0,000997
586,000000; -0,000166
585,000000; 0,001163
584,000000; 0,003239
583,000000; -0,001162
582,000000; -0,001826
581,000000; -0,000166
580,000000; -0,000831
579,000000; 0,000831
578,000000; -0,000499
577,000000; 0,001246
576,000000; 0,000913
575,000000; -0,001412
574,000000; -0,000664
573,000000; -0,000332
572,000000; 0,000249
571,000000; 0,001245
570,000000; -0,000581
569,000000; -0,001328
568,000000; -0,000083
567,000000; -0,000664
566,000000; -0,000747
565,000000; -0,001245
564,000000; -0,001991
563,000000; -0,000664
562,000000; -0,000415
561,000000; 0,001327
560,000000; 0,002323
559,000000; 0,000912
558,000000; 0,000414
557,000000; 0,002239
556,000000; 0,002405
555,000000; -0,001575
554,000000; 0,000580
553,000000; 0,002983
552,000000; -0,000580
551,000000; -0,001740
550,000000; -0,000745
549,000000; -0,001408
548,000000; -0,000083
547,000000; -0,003148
546,000000; 0,001076
545,000000; -0,000248
544,000000; -0,001159
543,000000; 0,000083
542,000000; -0,000331
541,000000; 0,001240
540,000000; -0,000579
539,000000; -0,000579
538,000000; 0,000579
537,000000; -0,001241
536,000000; 0,000579
535,000000; 0,001652
534,000000; 0,001239
533,000000; 0,000000
532,000000; -0,000165
531,000000; 0,000083
530,000000; -0,002064
529,000000; -0,000248
528,000000; 0,000495
527,000000; -0,004044
526,000000; -0,000578
525,000000; -0,000248
524,000000; -0,000742
523,000000; -0,000330
522,000000; 0,000989
521,000000; 0,002967
520,000000; 0,001895
519,000000; 0,002142
518,000000; 0,004860
517,000000; 0,002552
516,000000; 0,002386
515,000000; -0,000329
514,000000; -0,000411
513,000000; 0,000411
512,000000; -0,000822
511,000000; -0,000247
510,000000; 0,000164
509,000000; -0,000329
508,000000; 0,000329
507,000000; -0,000575
506,000000; -0,000246
505,000000; 0,001479
504,000000; 0,000164
503,000000; 0,000329
502,000000; -0,000246
501,000000; 0,000740
500,000000; 0,000082
499,000000; -0,000410
498,000000; 0,001232
497,000000; -0,000082
496,000000; -0,003369
495,000000; -0,001642
494,000000; -0,003776
493,000000; 0,000082
492,000000; -0,000657
491,000000; -0,002135
490,000000; 0,000985
489,000000; -0,004763
488,000000; -0,000246
487,000000; -0,002214
486,000000; 0,002297
485,000000; 0,001311
484,000000; -0,001394
483,000000; 0,001146
482,000000; -0,002127
481,000000; 0,003597
480,000000; 0,002534
479,000000; 0,000082
478,000000; 0,001389
477,000000; -0,000163
476,000000; -0,000735
475,000000; 0,001306
474,000000; -0,000163
473,000000; -0,004732
472,000000; -0,001631
471,000000; 0,001224
