nm; %T
658,000000; 0,002803
657,000000; 0,004207
656,000000; 0,005689
655,000000; -0,002639
654,000000; 0,002475
653,000000; -0,002145
652,000000; 0,002146
651,000000; 0,000743
650,000000; -0,000495
649,000000; 0,001567
648,000000; -0,003304
647,000000; 0,003221
646,000000; 0,000000
645,000000; 0,000248
644,000000; 0,003222
643,000000; 0,000413
642,000000; 0,001074
641,000000; 0,000000
640,000000; -0,000331
639,000000; 0,000000
638,000000; -0,005626
637,000000; 0,003473
636,000000; 0,004468
635,000000; 0,000248
634,000000; 0,003722
633,000000; -0,000166
632,000000; -0,001655
631,000000; -0,003807
630,000000; -0,001325
629,000000; 0,003895
628,000000; 0,001823
627,000000; 0,003895
626,000000; 0,002817
625,000000; 0,001077
624,000000; 0,004389
623,000000; -0,000166
622,000000; 0,001989
621,000000; 0,003566
620,000000; 0,004313
619,000000; 0,006302
618,000000; 0,003068
617,000000; 0,002903
616,000000; 0,002737
615,000000; 0,002572
614,000000; 0,003734
613,000000; 0,001742
612,000000; 0,011608
611,000000; 0,009788
610,000000; 0,002157
609,000000; 0,006724
608,000000; 0,002241
607,000000; 0,000913
606,000000; -0,001992
605,000000; 0,000747
604,000000; 0,004318
603,000000; 0,005066
602,000000; 0,003155
601,000000; -0,002158
600,000000; 0,000996
599,000000; -0,001412
598,000000; -0,002492
597,000000; 0,000914
596,000000; 0,000498
595,000000; 0,001245
594,000000; 0,000083
593,000000; 0,001080
592,000000; 0,003321
591,000000; 0,002491
590,000000; 0,001827
589,000000; 0,000831
588,000000; 0,000748
587,000000; 0,000499
586,000000; 0,000665
585,000000; 0,000665
584,000000; -0,001661
583,000000; 0,002243
582,000000; 0,005066
581,000000; 0,003156
580,000000; 0,001744
579,000000; 0,000665
578,000000; 0,001662
577,000000; 0,002326
576,000000; 0,002159
575,000000; 0,003240
574,000000; 0,001744
573,000000; 0,003157
572,000000; 0,002743
571,000000; 0,003656
570,000000; 0,004236
569,000000; 0,000249
568,000000; 0,001911
567,000000; -0,000166
566,000000; -0,002161
565,000000; -0,000332
564,000000; 0,001745
563,000000; 0,009138
562,000000; 0,007894
561,000000; 0,003820
560,000000; -0,000415
559,000000; -0,000498
558,000000; 0,004405
557,000000; 0,000748
556,000000; -0,000083
555,000000; 0,000581
554,000000; -0,002740
553,000000; 0,001329
552,000000; 0,000664
551,000000; 0,000581
550,000000; -0,000581
549,000000; 0,000166
548,000000; -0,000747
547,000000; -0,000498
546,000000; 0,003983
545,000000; -0,000083
544,000000; 0,002406
543,000000; 0,002571
542,000000; -0,000415
541,000000; 0,002075
540,000000; 0,001908
539,000000; -0,001907
538,000000; 0,001078
537,000000; 0,003233
536,000000; 0,003234
535,000000; 0,002156
534,000000; 0,002487
533,000000; 0,000580
532,000000; 0,002652
531,000000; 0,001658
530,000000; -0,000497
529,000000; 0,004143
528,000000; 0,002403
527,000000; 0,000745
526,000000; 0,002731
525,000000; 0,001242
524,000000; 0,001904
523,000000; 0,002648
522,000000; 0,002235
521,000000; 0,000000
520,000000; 0,000911
519,000000; 0,002068
518,000000; -0,000827
517,000000; 0,000744
516,000000; 0,002399
515,000000; 0,000248
514,000000; 0,002398
513,000000; 0,000083
512,000000; 0,001239
511,000000; 0,002149
510,000000; 0,001901
509,000000; 0,001404
508,000000; 0,001570
507,000000; 0,002561
506,000000; 0,001652
505,000000; 0,002561
504,000000; 0,003304
503,000000; -0,000661
502,000000; 0,001570
501,000000; 0,002974
500,000000; 0,002397
499,000000; 0,009090
498,000000; 0,001983
497,000000; 0,001818
496,000000; 0,004132
495,000000; 0,003387
494,000000; 0,010822
493,000000; 0,005209
492,000000; 0,005536
491,000000; 0,005206
490,000000; 0,004460
489,000000; 0,007929
488,000000; 0,000991
487,000000; 0,005862
486,000000; 0,000248
485,000000; -0,004213
484,000000; 0,005450
483,000000; -0,003878
482,000000; 0,001319
481,000000; -0,005032
480,000000; -0,001236
479,000000; 0,003297
478,000000; -0,000330
477,000000; 0,004528
476,000000; 0,000823
475,000000; 0,002800
474,000000; 0,003786
473,000000; -0,001399
472,000000; 0,003206
471,000000; -0,002714
470,000000; 0,000082
469,000000; 0,004605
468,000000; 0,000658
467,000000; 0,000411
466,000000; 0,000575
465,000000; 0,002629
464,000000; 0,007803
463,000000; 0,004931
462,000000; 0,003943
461,000000; -0,001068
460,000000; 0,004596
459,000000; 0,002299
458,000000; 0,004597
457,000000; 0,008045
456,000000; 0,004435
455,000000; 0,003937
454,000000; 0,003938
453,000000; 0,006240
452,000000; 0,008042
451,000000; 0,001805
450,000000; 0,001888
449,000000; -0,005741
448,000000; 0,002378
447,000000; 0,007870
446,000000; 0,003199
445,000000; 0,011477
444,000000; -0,000818
443,000000; 0,003277
442,000000; 0,007862
441,000000; -0,001311
440,000000; 0,001556
439,000000; 0,008919
438,000000; 0,000246
437,000000; 0,003601
436,000000; -0,002700
435,000000; 0,002453
